Order ID,Order Status,Warehouse Code,Order Place Date,Required Ship Date,Ship Method,Ship Method Code,Ship To Name,Ship To Address Line 1,Ship To Address Line 2,Ship To Address Line 3,Ship To City,Ship To State,Ship To ZIP Code,Ship To Country,Phone Number,Is it Gift?,Item Cost,SKU,ASIN,Item Title,Item Quantity,Gift Message,Tracking ID,Shipped Date
Uw6HlrFpt,SHIPPED,EIHR,"12 Mar, 2024 5:58:50 AM IST","13 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz282,hill station 282,Lake Road,,city 282,state 282,700029,IN,9903108550,No,₹100.00 ,SKU0001,B0ZFGJJF8T282,Product 282,1,,3.40216E+11,"13 Mar, 2024 11:26:52 AM IST"
UGK8Z3Fht,SHIPPED,EIHR,"12 Mar, 2024 11:37:08 AM IST","13 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz283,hill station 283,Sector 132,,city 283,state 283,201301,IN,9311902009,No,₹100.00 ,SKU0001,B0ZFGJJF8T283,Product 283,2,,3.40216E+11,"13 Mar, 2024 11:26:52 AM IST"
U1wc9SyPt,SHIPPED,EIHR,"12 Mar, 2024 2:34:45 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz284,hill station 284,"M J Colony, Street # 2",,city 284,state 284,500040,IN,9030093789,No,₹100.00 ,SKU0001,B0ZFGJJF8T284,Product 284,1,,2.05942E+11,"13 Mar, 2024 11:26:52 AM IST"
UGZ3FqyYt,SHIPPED,EIHR,"12 Mar, 2024 4:31:08 PM IST","13 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz285,hill station 285,"Kartarpura RIICO, Industrial Area, Bais Godam",,city 285,state 285,302006,IN,9079428584,No,₹100.00 ,SKU0001,B0ZFGJJF8T285,Product 285,1,,1.59811E+11,"13 Mar, 2024 11:26:52 AM IST"
U3rMQnyqt,SHIPPED,EIHR,"12 Mar, 2024 5:28:30 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz286,hill station 286,"K R Extension, Tiptur",,city 286,state 286,572201,IN,9164596636,No,₹100.00 ,SKU0001,B0ZFGJJF8T286,Product 286,1,,3.40237E+11,"14 Mar, 2024 11:01:16 AM IST"
U6qp71y5t,SHIPPED,EIHR,"12 Mar, 2024 6:58:21 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz287,hill station 287,"Narsingi Heights, Gandipet Mandal",,city 287,state 287,500089,IN,9550940124,No,₹100.00 ,SKU0001,B0ZFGJJF8T287,Product 287,1,,2.05943E+11,"14 Mar, 2024 11:01:16 AM IST"
UJDyS4yKt,SHIPPED,EIHR,"12 Mar, 2024 9:58:26 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz288,hill station 288,Local Audit Office (L.A.O) Near Gate No. 2,,city 288,state 288,713420,IN,9939912610,No,₹100.00 ,SKU0001,B0ZFGJJF8T288,Product 288,1,,3.40237E+11,"14 Mar, 2024 11:01:16 AM IST"
UNFd64yXt,SHIPPED,EIHR,"12 Mar, 2024 10:01:16 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz289,hill station 289,Akshaya Nagar TC Palya Main Road Ramamurthy Nagar,,city 289,state 289,560016,IN,9901092402,No,₹100.00 ,SKU0001,B0ZFGJJF8T289,Product 289,1,,2.05943E+11,"14 Mar, 2024 11:01:16 AM IST"
UwPW8qyQt,SHIPPED,EIHR,"13 Mar, 2024 12:03:00 AM IST","14 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz290,hill station 290,"Siri Nilyam,Rambagh, attapur,rajendra nagar",,city 290,state 290,500048,IN,8019194567,No,₹100.00 ,SKU0001,B0ZFGJJF8T290,Product 290,1,,2.05943E+11,"14 Mar, 2024 11:01:16 AM IST"
U101Lf4Yt,SHIPPED,EIHR,"13 Mar, 2024 8:59:36 AM IST","14 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz291,hill station 291,opp Sharda School,,city 291,state 291,560092,IN,9945280781,No,₹100.00 ,SKU0001,B0ZFGJJF8T291,Product 291,1,,2.05943E+11,"14 Mar, 2024 11:01:16 AM IST"
U1gtrs4wt,SHIPPED,EIHR,"13 Mar, 2024 10:11:54 AM IST","14 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz292,hill station 292,Sasni Gate,,city 292,state 292,202001,IN,6396629838,No,₹100.00 ,SKU0001,B0ZFGJJF8T292,Product 292,1,,3.40237E+11,"14 Mar, 2024 11:01:16 AM IST"
UCcpt04bt,SHIPPED,EIHR,"13 Mar, 2024 1:45:21 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz293,hill station 293,Alamsguda,,city 293,state 293,500058,IN,9959655516,No,₹100.00 ,SKU0001,B0ZFGJJF8T293,Product 293,1,,2.05943E+11,"14 Mar, 2024 11:01:16 AM IST"
U16tdh4Gt,SHIPPED,EIHR,"13 Mar, 2024 2:22:12 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz294,hill station 294,"Bakkannapalem, Madhurawada",,city 294,state 294,530048,IN,9393774320,No,₹100.00 ,SKU0001,B0ZFGJJF8T294,Product 294,1,,3.40237E+11,"14 Mar, 2024 11:01:16 AM IST"
U3y8pX4st,SHIPPED,EIHR,"13 Mar, 2024 3:59:51 PM IST","14 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz295,hill station 295,,,city 295,state 295,760002,IN,9437323500,No,₹100.00 ,SKU0001,B0ZFGJJF8T295,Product 295,1,,3.40237E+11,"14 Mar, 2024 11:01:16 AM IST"
UNF45n4bt,SHIPPED,EIHR,"13 Mar, 2024 5:26:03 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz296,hill station 296,Panipat Refinery Township,,city 296,state 296,132140,IN,9729454297,No,₹100.00 ,SKU0001,B0ZFGJJF8T296,Product 296,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UwwZ8F4St,SHIPPED,EIHR,"13 Mar, 2024 5:32:55 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz297,hill station 297,"Kudwa naka, Tiroda road",,city 297,state 297,441614,IN,8999565907,No,₹100.00 ,SKU0001,B0ZFGJJF8T297,Product 297,2,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UXn6bkNbt,SHIPPED,EIHR,"13 Mar, 2024 7:48:09 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz298,hill station 298,NEAR NIZAMPET PANCHYATHI OFFICE,,city 298,state 298,500090,IN,7702295052,No,₹100.00 ,SKU0001,B0ZFGJJF8T298,Product 298,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UgsFFwNQt,SHIPPED,EIHR,"13 Mar, 2024 9:17:12 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz299,hill station 299,mohali,,city 299,state 299,140301,IN,9357311122,No,₹100.00 ,SKU0001,B0ZFGJJF8T299,Product 299,1,,1.5982E+11,"15 Mar, 2024 9:44:50 AM IST"
U6Th2nNTt,SHIPPED,EIHR,"13 Mar, 2024 10:21:53 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz300,hill station 300,"3RD CROSS, P&T COLONY",,city 300,state 300,560032,IN,9446076081,No,₹100.00 ,SKU0001,B0ZFGJJF8T300,Product 300,1,,2.05944E+11,"15 Mar, 2024 9:44:03 AM IST"
U64NVMNdt,SHIPPED,EIHR,"13 Mar, 2024 10:54:03 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz301,hill station 301,Near Govindam Tower Kardhani behind Lord Radha Krishna Templ,,city 301,state 301,302012,IN,8233479432,No,₹100.00 ,SKU0001,B0ZFGJJF8T301,Product 301,1,,1.5982E+11,"15 Mar, 2024 9:44:50 AM IST"
U1f2vYN4t,SHIPPED,EIHR,"13 Mar, 2024 10:56:54 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz302,hill station 302,Madanayakanahalli,,city 302,state 302,562123,IN,9535955402,No,₹100.00 ,SKU0001,B0ZFGJJF8T302,Product 302,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
U1KNQsNxt,SHIPPED,EIHR,"13 Mar, 2024 11:38:10 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz303,hill station 303,"Opp vidyodaya school road, Perala",,city 303,state 303,523157,IN,7013466271,No,₹100.00 ,SKU0001,B0ZFGJJF8T303,Product 303,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UJsp7JNBt,SHIPPED,EIHR,"14 Mar, 2024 12:17:56 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz304,hill station 304,Kwakeithel lamdong,,city 304,state 304,795001,IN,9863104528,No,₹100.00 ,SKU0001,B0ZFGJJF8T304,Product 304,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
U6Cd1XNCt,SHIPPED,EIHR,"14 Mar, 2024 1:09:40 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz305,hill station 305,"At - Kushapalla, Post Begunia, District Khurda",,city 305,state 305,752062,IN,8886322667,No,₹100.00 ,SKU0001,B0ZFGJJF8T305,Product 305,1,,3.40258E+11,"15 Mar, 2024 9:42:27 AM IST"
UCnXmnNvt,SHIPPED,EIHR,"14 Mar, 2024 3:12:29 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz306,hill station 306,"10th Cross Phase 2, Electronic City Phase 2",,city 306,state 306,560100,IN,7899290068,No,₹100.00 ,SKU0001,B0ZFGJJF8T306,Product 306,1,,2.05944E+11,"15 Mar, 2024 9:44:02 AM IST"
U1VBYX57t,SHIPPED,EIHR,"14 Mar, 2024 12:21:03 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz307,hill station 307,"Road No. 7, West Layout, Sonari",,city 307,state 307,831011,IN,9234502866,No,₹100.00 ,SKU0001,B0ZFGJJF8T307,Product 307,1,,3.40258E+11,"15 Mar, 2024 9:42:27 AM IST"
Un3GY65bt,SHIPPED,EIHR,"14 Mar, 2024 12:48:19 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz308,hill station 308,"Avantika Road,pocket b 5, rohini, sector 4",,city 308,state 308,110085,IN,8376099668,No,₹100.00 ,SKU0001,B0ZFGJJF8T308,Product 308,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
UgkM2p5mt,SHIPPED,EIHR,"14 Mar, 2024 1:34:46 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz309,hill station 309,JP Nagar 8th Phase,,city 309,state 309,560076,IN,9886092791,No,₹100.00 ,SKU0001,B0ZFGJJF8T309,Product 309,1,,2.05944E+11,"15 Mar, 2024 9:44:03 AM IST"
U3p52n5dt,SHIPPED,EIHR,"14 Mar, 2024 1:56:23 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz310,hill station 310,TEH &DISTT. ROPAR,,city 310,state 310,140108,IN,7696739619,No,₹100.00 ,SKU0001,B0ZFGJJF8T310,Product 310,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
UgkYcr50t,SHIPPED,EIHR,"14 Mar, 2024 2:19:48 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz311,hill station 311,"Noble Enclave, Sector 22",,city 311,state 311,122016,IN,7404509505,No,₹100.00 ,SKU0001,B0ZFGJJF8T311,Product 311,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UGKFrG5rt,SHIPPED,EIHR,"14 Mar, 2024 3:43:23 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz312,hill station 312,Dhalpur,,city 312,state 312,175101,IN,9736414907,No,₹100.00 ,SKU0001,B0ZFGJJF8T312,Product 312,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
U3H9JH5qt,SHIPPED,EIHR,"14 Mar, 2024 4:31:14 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz313,hill station 313,"7th Cross Road, Brindavan Layout,LBS Nagar",,city 313,state 313,560017,IN,8722611700,No,₹100.00 ,SKU0001,B0ZFGJJF8T313,Product 313,1,,2.05944E+11,"15 Mar, 2024 9:44:02 AM IST"
UgfWTF5tt,SHIPPED,EIHR,"14 Mar, 2024 5:10:24 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz314,hill station 314,Kandoli,,city 314,state 314,248007,IN,9311137041,No,₹100.00 ,SKU0001,B0ZFGJJF8T314,Product 314,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UC1l6l5yt,SHIPPED,EIHR,"14 Mar, 2024 7:06:45 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz315,hill station 315,,,city 315,state 315,110085,IN,9811162418,No,₹100.00 ,SKU0001,B0ZFGJJF8T315,Product 315,2,,1.5982E+11,"15 Mar, 2024 9:44:50 AM IST"
UcnVS75nt,SHIPPED,EIHR,"14 Mar, 2024 7:10:56 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz316,hill station 316,"Yamuna Colony , Chakrata road",,city 316,state 316,248001,IN,8395091207,No,₹100.00 ,SKU0001,B0ZFGJJF8T316,Product 316,1,,1.5982E+11,"15 Mar, 2024 9:44:50 AM IST"
U3J80r5dt,SHIPPED,EIHR,"14 Mar, 2024 7:14:26 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz317,hill station 317,"New balaji Nagar, behind new R.T.C.bustand",,city 317,state 317,524101,IN,8919330907,No,₹100.00 ,SKU0001,B0ZFGJJF8T317,Product 317,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
UVgTl75Gt,SHIPPED,EIHR,"14 Mar, 2024 7:50:31 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz318,hill station 318,"LANE BESIDE SBI BRANCH, LEFT SIDE 4TH HOUSE,",,city 318,state 318,700055,IN,9038328573,No,₹100.00 ,SKU0001,B0ZFGJJF8T318,Product 318,1,,3.40258E+11,"15 Mar, 2024 9:42:27 AM IST"
UGb6Sq5Wt,SHIPPED,EIHR,"14 Mar, 2024 8:10:02 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz319,hill station 319,Vishnupuri ext church road aliganj,,city 319,state 319,226024,IN,9415016298,No,₹100.00 ,SKU0001,B0ZFGJJF8T319,Product 319,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
U6Ql8f5lt,SHIPPED,EIHR,"14 Mar, 2024 9:04:20 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz320,hill station 320,Jayanagara 18  block madikeri,,city 320,state 320,571201,IN,8217695700,No,₹100.00 ,SKU0001,B0ZFGJJF8T320,Product 320,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UJ2b5s5mt,SHIPPED,EIHR,"14 Mar, 2024 9:42:08 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz321,hill station 321,Madhuban Colony,,city 321,state 321,110092,IN,9953845281,No,₹100.00 ,SKU0001,B0ZFGJJF8T321,Product 321,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
UcKH8B50t,SHIPPED,EIHR,"14 Mar, 2024 9:51:42 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz322,hill station 322,police colony near raniground,,city 322,state 322,171009,IN,9816002696,No,₹100.00 ,SKU0001,B0ZFGJJF8T322,Product 322,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
U1KptKSnt,SHIPPED,EIHR,"14 Mar, 2024 9:42:50 PM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz323,hill station 323,"Mulankunnathukavu, Medical College P.O.",,city 323,state 323,680596,IN,9645663026,No,₹100.00 ,SKU0001,B0ZFGJJF8T323,Product 323,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
U1mq6BSdt,SHIPPED,EIHR,"15 Mar, 2024 4:59:41 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz324,hill station 324,Jawahar colony,,city 324,state 324,121005,IN,8826902167,No,₹100.00 ,SKU0001,B0ZFGJJF8T324,Product 324,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
U1BjSnSdt,SHIPPED,EIHR,"15 Mar, 2024 6:45:45 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz325,hill station 325,,,city 325,state 325,751019,IN,8249046928,No,₹100.00 ,SKU0001,B0ZFGJJF8T325,Product 325,1,,3.40258E+11,"15 Mar, 2024 9:42:26 AM IST"
UGM8CwStt,SHIPPED,EIHR,"15 Mar, 2024 7:48:04 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz326,hill station 326,Tankapani Road,,city 326,state 326,751018,IN,8895157517,No,₹100.00 ,SKU0001,B0ZFGJJF8T326,Product 326,1,,3.40258E+11,"15 Mar, 2024 9:42:25 AM IST"
UNzlXpSvt,SHIPPED,EIHR,"15 Mar, 2024 9:34:21 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz327,hill station 327,Chaitanya Anaya road,,city 327,state 327,560067,IN,9844281510,No,₹100.00 ,SKU0001,B0ZFGJJF8T327,Product 327,1,,2.05944E+11,"15 Mar, 2024 9:44:02 AM IST"
UgYv5kSdt,SHIPPED,EIHR,"15 Mar, 2024 10:04:14 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz328,hill station 328,Belathur,,city 328,state 328,560067,IN,9840112832,No,₹100.00 ,SKU0001,B0ZFGJJF8T328,Product 328,1,,2.05944E+11,"15 Mar, 2024 9:44:04 AM IST"
UwYR56SSt,SHIPPED,EIHR,"15 Mar, 2024 10:04:40 AM IST","15 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz329,hill station 329,"17th E Street,  Eashwaralayout,  Indiranagar",,city 329,state 329,560038,IN,9036460799,No,₹100.00 ,SKU0001,B0ZFGJJF8T329,Product 329,1,,2.05944E+11,"15 Mar, 2024 9:44:02 AM IST"
UN2JqvSdt,SHIPPED,EIHR,"15 Mar, 2024 12:04:28 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz330,hill station 330,New siddhapudur,,city 330,state 330,641044,IN,7373533178,No,₹100.00 ,SKU0001,B0ZFGJJF8T330,Product 330,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UgWwf9SLt,SHIPPED,EIHR,"15 Mar, 2024 12:07:50 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz331,hill station 331,Pallikaranai,,city 331,state 331,600100,IN,8939960911,No,₹100.00 ,SKU0001,B0ZFGJJF8T331,Product 331,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UGgZNsvnt,SHIPPED,EIHR,"15 Mar, 2024 12:42:32 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz332,hill station 332,"Pada No.2, Indira Nagar, Wagle Estate",,city 332,state 332,400604,IN,9137889795,No,₹100.00 ,SKU0001,B0ZFGJJF8T332,Product 332,1,,2.05946E+11,"16 Mar, 2024 12:00:39 PM IST"
UN12RtvFt,SHIPPED,EIHR,"15 Mar, 2024 12:47:42 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz333,hill station 333,Mankar Layout Behind Ram Mandir,,city 333,state 333,585102,IN,8095143035,No,₹100.00 ,SKU0001,B0ZFGJJF8T333,Product 333,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UXDMbWv6t,SHIPPED,EIHR,"15 Mar, 2024 1:51:13 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz334,hill station 334,"ragavendra colony, chinmayanagar, virugambakkam.",,city 334,state 334,600092,IN,8122316122,No,₹100.00 ,SKU0001,B0ZFGJJF8T334,Product 334,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UJSykxvkt,SHIPPED,EIHR,"15 Mar, 2024 2:04:08 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz335,hill station 335,Bidhannagar,,city 335,state 335,721101,IN,9434385521,No,₹100.00 ,SKU0001,B0ZFGJJF8T335,Product 335,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UX4rHSvht,SHIPPED,EIHR,"15 Mar, 2024 2:34:46 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz336,hill station 336,Moti nagar,,city 336,state 336,141010,IN,8198000275,No,₹100.00 ,SKU0001,B0ZFGJJF8T336,Product 336,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UgS5Yfvrt,SHIPPED,EIHR,"15 Mar, 2024 4:14:16 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz337,hill station 337,"penjerla road,kothur",,city 337,state 337,509228,IN,9948953557,No,₹100.00 ,SKU0001,B0ZFGJJF8T337,Product 337,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UwvCFGvnt,SHIPPED,EIHR,"15 Mar, 2024 4:25:02 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz338,hill station 338,Vill. Nandanpur P.O Nandanpur,,city 338,state 338,733124,IN,7364930830,No,₹100.00 ,SKU0001,B0ZFGJJF8T338,Product 338,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
Uwz0rYvgt,SHIPPED,EIHR,"15 Mar, 2024 7:20:03 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz339,hill station 339,sector 21,,city 339,state 339,134116,IN,9815497686,No,₹100.00 ,SKU0001,B0ZFGJJF8T339,Product 339,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
Ug3CPXvMt,SHIPPED,EIHR,"15 Mar, 2024 9:25:24 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz340,hill station 340,"Jamalpur, near karam hospital",,city 340,state 340,141010,IN,9779881171,No,₹100.00 ,SKU0001,B0ZFGJJF8T340,Product 340,1,,1.59824E+11,"16 Mar, 2024 12:00:39 PM IST"
Undwdzvgt,SHIPPED,EIHR,"15 Mar, 2024 9:40:12 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz341,hill station 341,"Upper Wayil, teli mohallah gutlibagh road",,city 341,state 341,191201,IN,7889418634,No,₹100.00 ,SKU0001,B0ZFGJJF8T341,Product 341,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UcJflvvtt,SHIPPED,EIHR,"15 Mar, 2024 10:29:51 PM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz342,hill station 342,"Sector 64, Ballabgarh",,city 342,state 342,121004,IN,9810464373,No,₹100.00 ,SKU0001,B0ZFGJJF8T342,Product 342,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UnLFb1Xpt,SHIPPED,EIHR,"16 Mar, 2024 5:14:28 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz343,hill station 343,Teransport nagar sambhal road,,city 343,state 343,244001,IN,8630287554,No,₹100.00 ,SKU0001,B0ZFGJJF8T343,Product 343,2,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UXqYwxXkt,SHIPPED,EIHR,"16 Mar, 2024 9:05:53 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz344,hill station 344,Najafgad,,city 344,state 344,110043,IN,8287051625,No,₹100.00 ,SKU0001,B0ZFGJJF8T344,Product 344,1,,1.59824E+11,"16 Mar, 2024 12:00:39 PM IST"
UwbQDtXJt,SHIPPED,EIHR,"16 Mar, 2024 10:40:58 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz345,hill station 345,"Old GT Road, bus stand",,city 345,state 345,132001,IN,8130062711,No,₹100.00 ,SKU0001,B0ZFGJJF8T345,Product 345,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UXlkDSXnt,SHIPPED,EIHR,"16 Mar, 2024 10:49:54 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz346,hill station 346,Shastri Nagar,,city 346,state 346,201002,IN,9891756529,No,₹100.00 ,SKU0001,B0ZFGJJF8T346,Product 346,1,,1.59824E+11,"16 Mar, 2024 12:00:39 PM IST"
U3BrFhXlt,SHIPPED,EIHR,"16 Mar, 2024 10:58:36 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_AIR,ATS_AIR,xyz347,hill station 347,"sashi bhusan neogi garden lane, baranagar",,city 347,state 347,700036,IN,6295437123,No,₹100.00 ,SKU0001,B0ZFGJJF8T347,Product 347,1,,2.05946E+11,"16 Mar, 2024 12:00:39 PM IST"
U1zhDtXft,SHIPPED,EIHR,"16 Mar, 2024 10:58:36 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz348,hill station 348,K Block Kidwai Nagar,,city 348,state 348,208011,IN,7355774181,No,₹100.00 ,SKU0001,B0ZFGJJF8T348,Product 348,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
UcNRDkXNt,SHIPPED,EIHR,"16 Mar, 2024 11:00:01 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_AFTERNOON,ATS_AFTERNOON,xyz349,hill station 349,,,city 349,state 349,202001,IN,9027131025,No,₹100.00 ,SKU0001,B0ZFGJJF8T349,Product 349,1,,1.59824E+11,"16 Mar, 2024 12:00:39 PM IST"
UXVmFWXDt,SHIPPED,EIHR,"16 Mar, 2024 11:10:03 AM IST","16 Mar, 2024 2:00:00 PM IST",ATS_STANDARD,ATS_STANDARD,xyz350,hill station 350,Peetal nagri,,city 350,state 350,244001,IN,8077621458,No,₹100.00 ,SKU0001,B0ZFGJJF8T350,Product 350,1,,3.40278E+11,"16 Mar, 2024 12:00:39 PM IST"
